type,timestamp,positions,velocities,torques
STATE_MOTOR,23.189999481663108,"[-0.5000033974647522, 0.2058258205652237, 0.9052140116691589, -0.3984546959400177, -1.4223105608834885e-05, 0.5292452573776245]","[-0.00031508132815361023, -0.07041549682617188, -0.005923849064856768, -0.007319189608097076, 0.00012056138075422496, 0.6883578300476074]","[-2.1323561668395996e-05, -0.4188893437385559, -0.25337356328964233, -0.09093286842107773, -0.00011949241161346436, 0.0028850501403212547]"
STATE_MOTOR,23.19499948155135,"[-0.5000035166740417, 0.20582349598407745, 0.9052132368087769, -0.3984726369380951, -1.3775825209449977e-05, 0.5322095155715942]","[-0.00031958287581801414, -0.07138429582118988, -0.007401631213724613, -0.005716635379940271, 7.855390867916867e-05, 0.5400996208190918]","[2.7433037757873535e-05, -0.417313814163208, -0.2514743208885193, -0.09050945192575455, -0.00011894572526216507, 0.0029912700410932302]"
STATE_MOTOR,23.19999948143959,"[-0.5000035166740417, 0.20581814646720886, 0.905207633972168, -0.3984838128089905, -1.350312140857568e-05, 0.5345352292060852]","[-0.00031027349177747965, -0.07178651541471481, -0.008076858706772327, -0.0045427787117660046, 4.8832436732482165e-05, 0.4237733483314514]","[3.246963024139404e-05, -0.4162578284740448, -0.25022250413894653, -0.09025470167398453, -0.0001180991530418396, 0.0030774916522204876]"
STATE_MOTOR,23.20499948132783,"[-0.5000033378601074, 0.2058223932981491, 0.9052056670188904, -0.3984244465827942, -1.4813455891271587e-05, 0.5393537878990173]","[-0.0002689764369279146, -0.06870977580547333, -0.003256162628531456, -0.009497012011706829, 0.0001778042351361364, 0.8788870573043823]","[-3.713369369506836e-05, -0.417231023311615, -0.24913763999938965, -0.0925612598657608, -0.00010714773088693619, 0.004834410734474659]"
STATE_MOTOR,23.209999481216073,"[-0.5000033378601074, 0.20582625269889832, 0.9052144289016724, -0.3984517455101013, -1.4126176210993435e-05, 0.5431385636329651]","[-0.0003168753464706242, -0.07040773332118988, -0.005881140939891338, -0.007497281301766634, 0.00012330213212408125, 0.689597487449646]","[-2.3767352104187012e-05, -0.4188864529132843, -0.2533860504627228, -0.09093964099884033, -0.0001194346696138382, 0.0028946737293154]"
STATE_MOTOR,23.214999481104314,"[-0.500003457069397, 0.2058238983154297, 0.9052137136459351, -0.3984697759151459, -1.3681279597221874e-05, 0.546108067035675]","[-0.00032182555878534913, -0.07137157022953033, -0.007360936142504215, -0.005887249018996954, 8.157426782418042e-05, 0.5410728454589844]","[2.656877040863037e-05, -0.41731178760528564, -0.25149205327033997, -0.09051799774169922, -0.00011891964823007584, 0.0030011464841663837]"
STATE_MOTOR,23.219999480992556,"[-0.5000035762786865, 0.2058185487985611, 0.905208170413971, -0.39848098158836365, -1.3409570783551317e-05, 0.5484379529953003]","[-0.00031266766018234193, -0.07176993787288666, -0.008038629777729511, -0.0047082058154046535, 5.206453715800308e-05, 0.42454028129577637]","[3.2201409339904785e-05, -0.4162600636482239, -0.2502408027648926, -0.09026434272527695, -0.0001180870458483696, 0.0030875958036631346]"
STATE_MOTOR,23.224999480880797,"[-0.5000033974647522, 0.2058228701353073, 0.9052059650421143, -0.39842161536216736, -1.4705812645843253e-05, 0.553257167339325]","[-0.00026791286654770374, -0.06870332360267639, -0.0032268771901726723, -0.00967070646584034, 0.00017972631030716002, 0.8790202140808105]","[-3.02046537399292e-05, -0.41725587844848633, -0.2491132915019989, -0.09256701916456223, -0.0001073107123374939, 0.004843963775783777]"
STATE_MOTOR,23.229999480769038,"[-0.5000033974647522, 0.20582666993141174, 0.905214786529541, -0.39844900369644165, -1.4023741641722154e-05, 0.5570424199104309]","[-0.00031466182554140687, -0.07040126621723175, -0.005838291719555855, -0.007666694466024637, 0.00012575436267070472, 0.6897053718566895]","[-2.2009015083312988e-05, -0.4188799560070038, -0.253393292427063, -0.09094574302434921, -0.00011943001300096512, 0.0029045362025499344]"
STATE_MOTOR,23.23499948065728,"[-0.5000035166740417, 0.20582428574562073, 0.9052141904830933, -0.398467093706131, -1.3582233805209398e-05, 0.5600123405456543]","[-0.00031933351419866085, -0.07135766744613647, -0.007317977026104927, -0.006051153410226107, 8.429684385191649e-05, 0.541161835193634]","[2.6941299438476562e-05, -0.4173084795475006, -0.2515081763267517, -0.09052661806344986, -0.00011890660971403122, 0.00301109510473907]"
