type,timestamp,positions
CONTROL,2896255.0510000256,"[-0.068937, -0.09051, 0.375938, 0.085716, 0.080105, 0.527609]"
CONTROL,2916334.000000006,"[-0.072263, -0.087476, 0.378647, 0.088654, 0.081831, 0.523176]"
CONTROL,2936413.301000016,"[-0.075543, -0.084318, 0.381477, 0.091369, 0.083399, 0.518652]"
CONTROL,2956493.0190000497,"[-0.078776, -0.08104, 0.384423, 0.093853, 0.084806, 0.514054]"
CONTROL,2976572.319999946,"[-0.081959, -0.077647, 0.387483, 0.0961, 0.086049, 0.5094]"
CONTROL,2996653.6700000004,"[-0.08509, -0.074143, 0.390655, 0.098105, 0.087125, 0.504709]"
CONTROL,3016731.627000013,"[-0.088168, -0.070534, 0.393934, 0.099861, 0.088033, 0.5]"
CONTROL,3036914.7709999424,"[-0.09119, -0.066825, 0.397318, 0.101365, 0.088771, 0.495291]"
CONTROL,3056995.4809999443,"[-0.094154, -0.063021, 0.400803, 0.102613, 0.089337, 0.4906]"
CONTROL,3077073.5339999646,"[-0.097058, -0.059127, 0.404386, 0.103602, 0.08973, 0.485946]"
CONTROL,3097152.2920000325,"[-0.099902, -0.05515, 0.408064, 0.104329, 0.089949, 0.481348]"
CONTROL,3117231.145000005,"[-0.102682, -0.051094, 0.411832, 0.104793, 0.089995, 0.476824]"
CONTROL,3137308.845999996,"[-0.105397, -0.046965, 0.415687, 0.104992, 0.089867, 0.472391]"
CONTROL,3157387.348000043,"[-0.108046, -0.042769, 0.419626, 0.104925, 0.089564, 0.468067]"
CONTROL,3177467.0649999734,"[-0.110627, -0.038513, 0.423644, 0.104594, 0.089089, 0.463868]"
CONTROL,3197546.2069999594,"[-0.113138, -0.034202, 0.427737, 0.103998, 0.088441, 0.459813]"
CONTROL,3217625.315999953,"[-0.115577, -0.029843, 0.431901, 0.10314, 0.087622, 0.455916]"
CONTROL,3237703.9130000183,"[-0.117943, -0.025441, 0.436133, 0.102021, 0.086634, 0.452193]"
CONTROL,3257782.3189999433,"[-0.120235, -0.021003, 0.440428, 0.100645, 0.085478, 0.448659]"
CONTROL,3277862.54800003,"[-0.122451, -0.016535, 0.444781, 0.099014, 0.084157, 0.445327]"
CONTROL,3297942.169999942,"[-0.124589, -0.012043, 0.449189, 0.097133, 0.082673, 0.442212]"
