type,timestamp,positions,velocities,torques
STATE_MOTOR,64571020.79699996,"[-0.13192234775816514, 0.12348545342479411, 0.6373690173664839, -0.08130098175793898, -0.06826214506091104, 0.544055944055944]","[0.23009711818284617, 0.0, 0.0, -0.07669903939428206, -0.07669903939428206, 0.46019423636569234]","[0.022814, 0.0, 0.0, 0.068442, 0.0, 0.0]"
STATE_MOTOR,64591099.12600002,"[-0.1273204053945082, 0.12348545342479411, 0.6389029981543696, -0.08283496254582462, -0.07133010663668231, 0.5475524475524476]","[0.23009711818284617, 0.0, 0.0, -0.07669903939428206, -0.07669903939428206, 0.38349519697141027]","[0.022814, 0.022814, 0.0, 0.045628, 0.0, 0.022814]"
STATE_MOTOR,64611176.23899997,"[-0.12425244381873693, 0.12348545342479411, 0.6419709597301408, -0.08436894333371026, -0.0743980682124536, 0.551048951048951]","[0.15339807878856412, 0.0, 0.15339807878856412, 0.0, -0.15339807878856412, 0.38349519697141027]","[0.0, 0.022814, 0.0, 0.045628, 0.0, 0.022814]"
STATE_MOTOR,64631258.85600004,"[-0.12118448224296564, 0.12348545342479411, 0.6435049405180264, -0.08436894333371026, -0.07593204900033923, 0.5538461538461539]","[0.15339807878856412, 0.0, 0.07669903939428206, 0.0, -0.07669903939428206, 0.30679615757712825]","[0.0, 0.022814, 0.0, 0.068442, 0.022814, 0.0]"
STATE_MOTOR,64651337.18499999,"[-0.11811652066719437, 0.12348545342479411, 0.6435049405180264, -0.08436894333371026, -0.07593204900033923, 0.5566433566433566]","[0.15339807878856412, 0.0, 0.07669903939428206, 0.0, -0.07669903939428206, 0.38349519697141027]","[0.022814, 0.045628, 0.0, 0.045628, 0.022814, 0.022814]"
STATE_MOTOR,64671418.32999994,"[-0.11811652066719437, 0.12348545342479411, 0.6435049405180264, -0.08436894333371026, -0.07746602978822488, 0.5594405594405595]","[0.07669903939428206, 0.0, 0.0, 0.0, 0.0, 0.23009711818284617]","[0.0, 0.045628, 0.0, 0.045628, 0.0, 0.022814]"
STATE_MOTOR,64691497.74699997,"[-0.11658253987930872, 0.12348545342479411, 0.6450389213059121, -0.08436894333371026, -0.08053399136399617, 0.5615384615384615]","[0.07669903939428206, 0.0, 0.0, 0.0, -0.15339807878856412, 0.30679615757712825]","[0.0, 0.045628, 0.0, 0.068442, 0.0, 0.022814]"
STATE_MOTOR,64711575.85200001,"[-0.11351457830353745, 0.12348545342479411, 0.6450389213059121, -0.08436894333371026, -0.0820679721518818, 0.5636363636363636]","[0.0, 0.0, 0.07669903939428206, 0.0, -0.07669903939428206, 0.30679615757712825]","[0.022814, 0.045628, 0.0, 0.045628, 0.022814, 0.022814]"
STATE_MOTOR,64731654.98100002,"[-0.1119805975156518, 0.12348545342479411, 0.6481068828816834, -0.08436894333371026, -0.0820679721518818, 0.5664335664335665]","[0.15339807878856412, 0.0, 0.07669903939428206, 0.0, -0.07669903939428206, 0.23009711818284617]","[0.022814, 0.068442, 0.0, 0.068442, 0.0, 0.022814]"
STATE_MOTOR,64751733.27799996,"[-0.10891263593988051, 0.12348545342479411, 0.649640863669569, -0.08436894333371026, -0.0820679721518818, 0.5678321678321678]","[0.15339807878856412, 0.0, 0.15339807878856412, 0.0, 0.0, 0.23009711818284617]","[0.022814, 0.045628, 0.0, 0.045628, 0.0, 0.0]"
STATE_MOTOR,64771811.798000045,"[-0.10584467436410924, 0.12348545342479411, 0.649640863669569, -0.08436894333371026, -0.0820679721518818, 0.5685314685314685]","[0.15339807878856412, 0.0, 0.0, 0.0, 0.0, 0.15339807878856412]","[0.022814, 0.068442, 0.0, 0.045628, 0.022814, 0.022814]"
STATE_MOTOR,64791892.047000036,"[-0.10277671278833796, 0.12348545342479411, 0.649640863669569, -0.08436894333371026, -0.0820679721518818, 0.5706293706293706]","[0.15339807878856412, 0.0, 0.0, 0.0, 0.0, 0.15339807878856412]","[0.022814, 0.091256, 0.0, 0.022814, 0.022814, 0.0]"
STATE_MOTOR,64811970.31199997,"[-0.09970875121256667, 0.12348545342479411, 0.6511748444574547, -0.08436894333371026, -0.0820679721518818, 0.5706293706293706]","[0.15339807878856412, 0.0, 0.07669903939428206, 0.0, 0.0, 0.0]","[0.0, 0.11407, 0.0, 0.022814, 0.022814, 0.022814]"
STATE_MOTOR,64832048.385000005,"[-0.09664078963679539, 0.12348545342479411, 0.6511748444574547, -0.08436894333371026, -0.0820679721518818, 0.5706293706293706]","[0.15339807878856412, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.022814, 0.11407, 0.0, 0.022814, 0.022814, 0.0]"
