type,timestamp,positions
CONTROL,4016210.340000043,"[-0.142658, 0.114127, 0.606066, -0.061717, -0.036606, 0.5]"
CONTROL,4036371.251999981,"[-0.141449, 0.115443, 0.609345, -0.065908, -0.040186, 0.504709]"
CONTROL,4056450.464000136,"[-0.140149, 0.116596, 0.612517, -0.069931, -0.043688, 0.5094]"
CONTROL,4076529.6439999472,"[-0.138762, 0.117583, 0.615577, -0.073778, -0.047105, 0.514054]"
CONTROL,4096607.7040000074,"[-0.137286, 0.118402, 0.618523, -0.077439, -0.050431, 0.518652]"
CONTROL,4116687.9080001307,"[-0.135724, 0.119054, 0.621353, -0.080904, -0.05366, 0.523176]"
CONTROL,4136767.9520001276,"[-0.134076, 0.119536, 0.624062, -0.084165, -0.056785, 0.527609]"
CONTROL,4156847.5159999705,"[-0.132344, 0.119848, 0.626649, -0.087213, -0.0598, 0.531933]"
CONTROL,4176927.016000036,"[-0.130528, 0.119991, 0.629111, -0.09004, -0.0627, 0.536132]"
CONTROL,4197007.188000043,"[-0.128629, 0.119962, 0.631446, -0.092641, -0.065478, 0.540187]"
CONTROL,4217088.544000035,"[-0.126649, 0.119763, 0.633651, -0.095007, -0.06813, 0.544084]"
CONTROL,4237169.195999968,"[-0.124589, 0.119394, 0.635724, -0.097133, -0.070649, 0.547807]"
CONTROL,4257249.623999996,"[-0.122451, 0.118855, 0.637663, -0.099014, -0.073032, 0.551341]"
CONTROL,4277330.692000078,"[-0.120235, 0.118148, 0.639466, -0.100645, -0.075274, 0.554673]"
CONTROL,4297408.752000137,"[-0.117943, 0.117272, 0.641132, -0.102021, -0.077371, 0.557788]"
CONTROL,4317486.716000075,"[-0.115577, 0.11623, 0.642658, -0.10314, -0.079317, 0.560676]"
CONTROL,4337567.33600012,"[-0.113138, 0.115023, 0.644044, -0.103998, -0.081111, 0.563325]"
CONTROL,4357646.612000053,"[-0.110627, 0.113652, 0.645287, -0.104594, -0.082747, 0.565723]"
CONTROL,4377726.815999949,"[-0.108046, 0.112119, 0.646388, -0.104925, -0.084223, 0.567862]"
CONTROL,4397802.188000014,"[-0.105397, 0.110428, 0.647343, -0.104992, -0.085537, 0.569733]"
CONTROL,4417875.416000015,"[-0.102682, 0.108579, 0.648153, -0.104793, -0.086685, 0.571329]"
CONTROL,4437949.028000048,"[-0.099902, 0.106576, 0.648817, -0.104329, -0.087665, 0.572644]"
CONTROL,4458023.023000123,"[-0.097058, 0.104422, 0.649334, -0.103602, -0.088476, 0.573672]"
CONTROL,4478096.635000156,"[-0.094154, 0.102119, 0.649704, -0.102613, -0.089115, 0.574409]"
CONTROL,4498171.175000153,"[-0.09119, 0.099672, 0.649926, -0.101365, -0.089583, 0.574852]"
CONTROL,4518245.106999984,"[-0.088168, 0.097082, 0.65, -0.099861, -0.089877, 0.575]"
CONTROL,4538318.623000123,"[-0.08509, 0.094355, 0.649926, -0.098105, -0.089997, 0.574852]"
CONTROL,4558392.234000166,"[-0.081959, 0.091493, 0.649704, -0.0961, -0.089943, 0.574409]"
CONTROL,4578465.653999956,"[-0.078776, 0.088502, 0.649334, -0.093853, -0.089715, 0.573672]"
CONTROL,4598539.906000041,"[-0.075543, 0.085384, 0.648817, -0.091369, -0.089314, 0.572644]"
CONTROL,4618613.357999948,"[-0.072263, 0.082146, 0.648153, -0.088654, -0.08874, 0.571329]"
CONTROL,4638687.577000155,"[-0.068937, 0.07879, 0.647343, -0.085716, -0.087994, 0.569733]"
CONTROL,4658761.188999961,"[-0.065567, 0.075323, 0.646388, -0.08256, -0.087078, 0.567862]"
CONTROL,4678835.920999972,"[-0.062156, 0.071749, 0.645287, -0.079196, -0.085994, 0.565723]"
CONTROL,4698910.237000064,"[-0.058706, 0.068072, 0.644044, -0.075632, -0.084743, 0.563325]"
CONTROL,4718984.425000144,"[-0.055219, 0.064299, 0.642658, -0.071877, -0.083328, 0.560676]"
CONTROL,4739075.477000142,"[-0.051696, 0.060435, 0.641132, -0.067941, -0.081753, 0.557788]"
CONTROL,4759157.57000007,"[-0.048142, 0.056484, 0.639466, -0.063833, -0.080019, 0.554673]"
CONTROL,4779238.478000024,"[-0.044556, 0.052454, 0.637663, -0.059563, -0.07813, 0.551341]"
CONTROL,4799318.170000106,"[-0.040943, 0.048349, 0.635724, -0.055143, -0.07609, 0.547807]"
CONTROL,4819398.918000161,"[-0.037303, 0.044175, 0.633651, -0.050584, -0.073903, 0.544084]"
CONTROL,4839479.250000068,"[-0.033641, 0.039938, 0.631446, -0.045897, -0.071574, 0.540187]"
CONTROL,4859559.134000164,"[-0.029956, 0.035645, 0.629111, -0.041094, -0.069105, 0.536132]"
CONTROL,4879653.131000169,"[-0.026253, 0.031301, 0.626649, -0.036188, -0.066503, 0.531933]"
CONTROL,4899731.926999948,"[-0.022534, 0.026912, 0.624062, -0.031189, -0.063773, 0.527609]"
CONTROL,4919811.523000135,"[-0.0188, 0.022486, 0.621353, -0.026112, -0.060919, 0.523176]"
CONTROL,4939891.247000105,"[-0.015054, 0.018027, 0.618523, -0.02097, -0.057947, 0.518652]"
CONTROL,4959970.9070000695,"[-0.011299, 0.013543, 0.615577, -0.015774, -0.054863, 0.514054]"
CONTROL,4980050.151000114,"[-0.007537, 0.009039, 0.612517, -0.010538, -0.051673, 0.5094]"
CONTROL,5000131.732,"[-0.00377, 0.004523, 0.609345, -0.005276, -0.048383, 0.504709]"
CONTROL,5020212.064000134,"[-0.0, 0.0, 0.606066, -0.0, -0.045, 0.5]"
CONTROL,5040363.599000102,"[0.00377, -0.004523, 0.602682, 0.005276, -0.04153, 0.495291]"
CONTROL,5060442.93900004,"[0.007537, -0.009039, 0.599197, 0.010538, -0.037979, 0.4906]"
CONTROL,5080522.471999984,"[0.011299, -0.013543, 0.595614, 0.015774, -0.034354, 0.485946]"
CONTROL,5100601.075999975,"[0.015054, -0.018027, 0.591936, 0.02097, -0.030664, 0.481348]"
CONTROL,5120680.608000157,"[0.0188, -0.022486, 0.588168, 0.026112, -0.026914, 0.476824]"
CONTROL,5140759.979999985,"[0.022534, -0.026912, 0.584313, 0.031189, -0.023112, 0.472391]"
CONTROL,5160839.831999965,"[0.026253, -0.031301, 0.580374, 0.036188, -0.019265, 0.468067]"
CONTROL,5180920.228000104,"[0.029956, -0.035645, 0.576356, 0.041094, -0.015381, 0.463868]"
