type,timestamp,positions,velocities,torques
STATE_MOTOR,1666503.5370000396,"[-0.009203884727313847, 0.005368932757599744, 0.5407282277296885, 0.019941750242513333, 0.005368932757599744, 0.4965034965034965]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.022814, 0.022814, 0.136884, 0.045628, 0.0, 0.022814]"
STATE_MOTOR,1686577.8940000383,"[-0.009203884727313847, 0.005368932757599744, 0.5407282277296885, 0.019941750242513333, 0.005368932757599744, 0.4965034965034965]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.022814, 0.022814, 0.136884, 0.045628, 0.022814, 0.0]"
STATE_MOTOR,1706651.9310000103,"[-0.009203884727313847, 0.005368932757599744, 0.5407282277296885, 0.019941750242513333, 0.005368932757599744, 0.4965034965034965]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.11407, 0.045628, 0.022814, 0.022814]"
STATE_MOTOR,1726726.3840000168,"[-0.009203884727313847, 0.005368932757599744, 0.5407282277296885, 0.019941750242513333, 0.005368932757599744, 0.4965034965034965]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.022814, 0.0, 0.136884, 0.045628, 0.022814, 0.022814]"
STATE_MOTOR,1746803.6210000264,"[-0.009203884727313847, 0.005368932757599744, 0.5407282277296885, 0.019941750242513333, 0.005368932757599744, 0.4965034965034965]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.136884, 0.045628, 0.022814, 0.022814]"
STATE_MOTOR,1766878.6499999668,"[-0.009203884727313847, 0.005368932757599744, 0.5407282277296885, 0.019941750242513333, 0.005368932757599744, 0.4965034965034965]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.022814, 0.0, 0.159698, 0.045628, 0.0, 0.0]"
STATE_MOTOR,1786954.446999971,"[-0.009203884727313847, 0.005368932757599744, 0.5407282277296885, 0.019941750242513333, 0.005368932757599744, 0.4965034965034965]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.022814, 0.0, 0.136884, 0.045628, 0.0, 0.0]"
STATE_MOTOR,1807028.163000041,"[-0.009203884727313847, 0.005368932757599744, 0.5407282277296885, 0.019941750242513333, 0.005368932757599744, 0.4965034965034965]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.159698, 0.045628, 0.0, 0.022814]"
STATE_MOTOR,1827114.0089999563,"[-0.009203884727313847, 0.005368932757599744, 0.5407282277296885, 0.019941750242513333, 0.005368932757599744, 0.4965034965034965]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.022814, 0.022814, 0.159698, 0.045628, 0.022814, 0.022814]"
STATE_MOTOR,1847189.6449999576,"[-0.009203884727313847, 0.005368932757599744, 0.5407282277296885, 0.019941750242513333, 0.005368932757599744, 0.4965034965034965]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.022814, 0.136884, 0.045628, 0.022814, 0.0]"
