type,timestamp,positions,velocities,torques
STATE_MOTOR,11.724999737925828,"[0.1272215098142624, 0.0004817312874365598, 0.5529904365539551, -0.09254798293113708, 0.08969564735889435, 0.4387151598930359]","[-0.10876881331205368, -0.34295859932899475, 0.2647615373134613, -0.13970279693603516, -0.01742411032319069, 0.1728522926568985]","[-0.08253507316112518, -0.5824983716011047, -0.3607789874076843, -0.10228241980075836, 0.00022728345356881618, 0.004316319245845079]"
STATE_MOTOR,11.729999737814069,"[0.12666192650794983, -0.0008169527864083648, 0.5542879104614258, -0.0931706428527832, 0.08962269127368927, 0.43946096301078796]","[-0.11114660650491714, -0.2948610782623291, 0.20408666133880615, -0.10902636498212814, -0.013425477780401707, 0.13561753928661346]","[-0.004734594374895096, -0.4534805417060852, -0.41535013914108276, -0.1086706668138504, -0.0003633259329944849, 0.00326919206418097]"
STATE_MOTOR,11.73499973770231,"[0.12614184617996216, -0.001855979091487825, 0.5552824139595032, -0.0936635285615921, 0.08956634253263474, 0.4400462806224823]","[-0.09859210252761841, -0.2445855289697647, 0.14716842770576477, -0.08542042970657349, -0.010462296195328236, 0.1063644140958786]","[0.033257097005844116, -0.44656676054000854, -0.4100005030632019, -0.10730061680078506, -0.0007447502575814724, 0.003225064603611827]"
STATE_MOTOR,11.739999737590551,"[0.12570470571517944, -0.002672747941687703, 0.5560353398323059, -0.09405365586280823, 0.08952243626117706, 0.4405055642127991]","[-0.08048314601182938, -0.2036203145980835, 0.10372373461723328, -0.06655986607074738, -0.008228914812207222, 0.08339906483888626]","[0.04705575853586197, -0.44912663102149963, -0.40326356887817383, -0.10575979948043823, -0.0008845711126923561, 0.0032190722413361073]"
STATE_MOTOR,11.744999737478793,"[0.12518519163131714, -0.004046060144901276, 0.557454526424408, -0.09473346918821335, 0.08936528116464615, 0.44153451919555664]","[-0.11315800249576569, -0.3422562777996063, 0.2611779570579529, -0.12452779710292816, -0.02842302992939949, 0.1876392364501953]","[-0.08537034690380096, -0.5803045630455017, -0.36057570576667786, -0.10207914561033249, 0.00020652706734836102, 0.0043144142255187035]"
STATE_MOTOR,11.749999737367034,"[0.12460346519947052, -0.005341820418834686, 0.5587390661239624, -0.09529035538434982, 0.08924500644207001, 0.4423440098762512]","[-0.1154942438006401, -0.2940256595611572, 0.20161309838294983, -0.09708011895418167, -0.02204238995909691, 0.1472187042236328]","[-0.004645787179470062, -0.45149511098861694, -0.4151802361011505, -0.10877904295921326, -0.0003415218088775873, 0.003267334308475256]"
STATE_MOTOR,11.754999737255275,"[0.12406338006258011, -0.006377378944307566, 0.5597250461578369, -0.09573134779930115, 0.08915155380964279, 0.44297924637794495]","[-0.1023496612906456, -0.24367466568946838, 0.1454395353794098, -0.07600083202123642, -0.01721854880452156, 0.11546604335308075]","[0.03458337485790253, -0.4449463188648224, -0.4102044105529785, -0.1074938252568245, -0.0007422023918479681, 0.003225882537662983]"
STATE_MOTOR,11.759999737143517,"[0.12360978126525879, -0.007190563250333071, 0.560472309589386, -0.09608050435781479, 0.08907854557037354, 0.44347772002220154]","[-0.08348915725946426, -0.2027163803577423, 0.10248936712741852, -0.059138379991054535, -0.013528251089155674, 0.0905412882566452]","[0.048734430223703384, -0.44778335094451904, -0.4037163257598877, -0.10601501911878586, -0.0008902245899662375, 0.0032227293122559786]"
STATE_MOTOR,11.764999737031758,"[0.12307017296552658, -0.008558903820812702, 0.5618700385093689, -0.0966755822300911, 0.08886177092790604, 0.4445841610431671]","[-0.11749810725450516, -0.34113824367523193, 0.25723618268966675, -0.10902992635965347, -0.03931311145424843, 0.20175817608833313]","[-0.08823844790458679, -0.5779144167900085, -0.3604000210762024, -0.10185377299785614, 0.0001882561482489109, 0.004310183227062225]"
STATE_MOTOR,11.76999973692,"[0.12246650457382202, -0.009849797002971172, 0.5631402134895325, -0.0971653088927269, 0.08869462460279465, 0.4454544484615326]","[-0.11980243772268295, -0.2928302586078644, 0.19888047873973846, -0.08487538993358612, -0.030574360862374306, 0.15829791128635406]","[-0.004584647715091705, -0.44952860474586487, -0.41495460271835327, -0.10886881500482559, -0.0003189588896930218, 0.003265854436904192]"
STATE_MOTOR,11.77499973680824,"[0.1219065710902214, -0.010880264453589916, 0.5641165971755981, -0.09755325317382812, 0.0885644406080246, 0.4461374282836914]","[-0.10607417672872543, -0.24246777594089508, 0.1435331106185913, -0.0663718730211258, -0.023907380178570747, 0.12415832281112671]","[0.035878416150808334, -0.44337645173072815, -0.41038501262664795, -0.1076778843998909, -0.0007390852551907301, 0.003227355657145381]"
STATE_MOTOR,11.779999736696482,"[0.12143664807081223, -0.011688539758324623, 0.5648574829101562, -0.09786053001880646, 0.08846262097358704, 0.44667333364486694]","[-0.08646809309720993, -0.2015732228755951, 0.10113525390625, -0.05154922977089882, -0.01877475157380104, 0.0973593071103096]","[0.05037999153137207, -0.4465028643608093, -0.4041706621646881, -0.10626760870218277, -0.00089538365136832, 0.003227183362469077]"
